,ecomm_name,name,src,price_1,price_2
176,devoto,Galletita OREO milkshake frutilla 117 g,https://geant.vteximg.com.br/arquivos/ids/215430-250-250/661197.jpg?v=636578329786000000,75,
177,devoto,Oblea Opera BAGLEY 220 g,https://geant.vteximg.com.br/arquivos/ids/216693-250-250/744523.jpg?v=636602645131200000,106,
178,devoto,Waffle LULU Famosa relleno chocolate,https://geant.vteximg.com.br/arquivos/ids/202301-250-250/744521.jpg?v=636371956070370000,65,
179,devoto,Waffle Chantilly Lulu Famosa,https://geant.vteximg.com.br/arquivos/ids/202300-250-250/744519.jpg?v=636371956035630000,65,
180,devoto,Galletitas María CORRIERI 720 g,https://geant.vteximg.com.br/arquivos/ids/198962-250-250/744371-1.jpg?v=636344318802770000,135,
181,devoto,Galletita TERRABUSI Angry Birds Chocolate 300 g,https://geant.vteximg.com.br/arquivos/ids/202953-250-250/744144.jpg?v=636377037098970000,129,
182,devoto,Galletitas CORRIERI Surtidas 680 g,https://geant.vteximg.com.br/arquivos/ids/249521-250-250/DSC_0002.jpg?v=637237702620430000,122,
183,devoto,Galletas 9 DE ORO Agridulce 200 g,https://geant.vteximg.com.br/arquivos/ids/193696-250-250/742195.jpg?v=636304563148000000,56,
184,devoto,Oblea Chocolate PORTEZUELO 110 g,https://geant.vteximg.com.br/arquivos/ids/198918-250-250/740038-1.jpg?v=636344317143970000,37,
185,devoto,Galletitas Oreo Rellenas Chocolate 117 g,https://geant.vteximg.com.br/arquivos/ids/194933-250-250/669795.jpg?v=636312992007130000,75,
186,devoto,Galletitas OREO Rellenas Chantilly 117 g,https://geant.vteximg.com.br/arquivos/ids/194932-250-250/669767.jpg?v=636312991979200000,75,
187,devoto,Barquillos BOLERO Sticks Chocolate 400 g,https://geant.vteximg.com.br/arquivos/ids/207989-250-250/669651.jpg?v=636422745026670000,357,
188,devoto,Oblea PORTEZUELO Rellena Limon 110 g,https://geant.vteximg.com.br/arquivos/ids/198781-250-250/690070-1.jpg?v=636344311926000000,37,
189,devoto,Galletitas Gullón Dibus Sharkies sin gluten 250 g,https://geant.vteximg.com.br/arquivos/ids/208582-250-250/660374.jpg?v=636431400026800000,245,
190,devoto,Galletas danesas Romantic Flowers 340 g,https://geant.vteximg.com.br/arquivos/ids/326653-250-250/669038.jpg?v=638049014978000000,339,
191,devoto,Galletitas SANTIVERI Noglut María sin gluten 180 g,https://geant.vteximg.com.br/arquivos/ids/320312-250-250/662017.jpg?v=637997971779800000,170,
192,devoto,Oblea repop blanco de arroz LULE MUU avellana 15 g,https://geant.vteximg.com.br/arquivos/ids/311355-250-250/660499.jpg?v=637902972419900000,37,
193,devoto,Oblea repop blanco de arroz LULE MUU maní 15 g,https://geant.vteximg.com.br/arquivos/ids/311353-250-250/660498.jpg?v=637902972088100000,37,
194,devoto,Galleta arroz mini BLUE PATNA dulces 150 g,https://geant.vteximg.com.br/arquivos/ids/311053-250-250/665635.jpg?v=637901179917170000,81,
195,devoto,Galletitas FRUTIGRAN avena frutos rojos 175 g,https://geant.vteximg.com.br/arquivos/ids/312810-250-250/660013.jpg?v=637910721777100000,89,
196,devoto,Galletitas rellenas MY MOTTO chocolate 34 g,https://geant.vteximg.com.br/arquivos/ids/294218-250-250/664550.jpg?v=637794006839670000,38,
197,devoto,Palitos CORY chocolate medio amargo 90 g,https://geant.vteximg.com.br/arquivos/ids/294184-250-250/511933.jpg?v=637793412828930000,35,
198,devoto,Galletas de arroz RICE UP Mushrooms 50 g,https://geant.vteximg.com.br/arquivos/ids/290853-250-250/665817.jpg?v=637735534405130000,84,
199,devoto,Galletón NUTRA BIEN almendras 40 g,https://geant.vteximg.com.br/arquivos/ids/282762-250-250/662930.jpg?v=637660967695870000,47,
200,devoto,Galletitas NUTRA BIEN avena y manzana 50 g,https://geant.vteximg.com.br/arquivos/ids/281983-250-250/662934.jpg?v=637656045518200000,53,
201,devoto,Galletón NUTRA BIEN choco chips 40 g,https://geant.vteximg.com.br/arquivos/ids/282765-250-250/662933.jpg?v=637660969428770000,47,
202,devoto,Galletón NUTRA BIEN avena y pasas 40 g,https://geant.vteximg.com.br/arquivos/ids/282764-250-250/662932.jpg?v=637660969017400000,47,
203,devoto,Galletón NUTRA BIEN avena y pasas 50 g,https://geant.vteximg.com.br/arquivos/ids/281985-250-250/662936.jpg?v=637656046232100000,53,
204,devoto,Galletón NUTRA BIEN avena y manzana 40 g,https://geant.vteximg.com.br/arquivos/ids/282763-250-250/662931.jpg?v=637660968357300000,47,
205,devoto,Galletón NUTRA BIEN avena y chocolate 50 g,https://geant.vteximg.com.br/arquivos/ids/281984-250-250/662935.jpg?v=637656045788830000,53,
206,devoto,Galletitas 9 DE ORO avena y frutilla 120 g,https://geant.vteximg.com.br/arquivos/ids/282206-250-250/662909.jpg?v=637656912948070000,57,
207,devoto,Galletas SMAMS cracker clásica sin gluten 120 g,https://geant.vteximg.com.br/arquivos/ids/278535-250-250/662892.jpg?v=637623930091470000,162,
208,devoto,Galletitas SMAMS chips choco sin azúcar y sin gluten 150g,https://geant.vteximg.com.br/arquivos/ids/284982-250-250/665658.jpg?v=637683535429530000,184,
209,devoto,Bizcochos SMAMS azucarados sin gluten 150g,https://geant.vteximg.com.br/arquivos/ids/271287-250-250/665654.jpg?v=637558185681230000,137,
210,devoto,Galletitas SMAMS rellena frutilla sin gluten 105g,https://geant.vteximg.com.br/arquivos/ids/271284-250-250/665651-2.jpg?v=637558162053130000,128,
211,devoto,Galletitas SMAMS rellena chocolate sin gluten 105g,https://geant.vteximg.com.br/arquivos/ids/271283-250-250/665650.jpg?v=637558161279130000,128,
212,devoto,Galletitas cookies BAUDUCCO chocolate 100 g,https://geant.vteximg.com.br/arquivos/ids/275280-250-250/511949.jpg?v=637593639156800000,60,
213,devoto,Galletitas pepas 9 DE ORO integrales 140 g,https://geant.vteximg.com.br/arquivos/ids/263525-250-250/662494.jpg?v=637401159592730000,55,
214,devoto,Galletitas 9 DE ORO brigitte chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/275116-250-250/662493.jpg?v=637592782297900000,75,
215,devoto,Galletitas 9 DE ORO brigitte chocolate limón 120 g,https://geant.vteximg.com.br/arquivos/ids/275114-250-250/662492.jpg?v=637592781249870000,75,
216,devoto,Galletitas 9 DE ORO brigitte vainilla chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/275113-250-250/662491.jpg?v=637592780830030000,75,
217,devoto,Galletitas DANESAS Jacobsens Scenes europe la 150g,https://geant.vteximg.com.br/arquivos/ids/260808-250-250/662332-1.jpg?v=637376947201400000,259,
218,devoto,Galletita Europeas MAESTRO CUBANO surtidas 280 g,https://geant.vteximg.com.br/arquivos/ids/258163-250-250/662432.jpg?v=637352490059830000,129,
219,devoto,Mini wafer BAUDUCCO fresa 30 g,https://geant.vteximg.com.br/arquivos/ids/250332-250-250/661430.jpg?v=637249932904670000,14,
220,devoto,Mini wafer BAUDUCCO chocolate 30 g,https://geant.vteximg.com.br/arquivos/ids/252219-250-250/661431.jpg?v=637278471837700000,14,
221,devoto,Oblea vainilla PORTEZUELO black 100 g,https://geant.vteximg.com.br/arquivos/ids/249959-250-250/662241.jpg?v=637245446164730000,44,
222,devoto,Galletitas JASMINE naranja y miel sin gluten 150 g,https://geant.vteximg.com.br/arquivos/ids/241520-250-250/661919.jpg?v=637091801334970000,136,
223,devoto,Galletas SCHAR digestive chocolate sin gluten 150 g,https://geant.vteximg.com.br/arquivos/ids/329837-250-250/661849.jpg?v=638089620604770000,288,
224,devoto,Galletitas JASMINE frutos silvestres sin gluten 150 g,https://geant.vteximg.com.br/arquivos/ids/234928-250-250/661917.jpg?v=637024454584330000,136,
225,devoto,Galletitas JASMINE cero azúcar frutos secos 150 g,https://geant.vteximg.com.br/arquivos/ids/292155-250-250/661923.jpg?v=637751096624530000,121,
226,devoto,Galletitas JASMINE cero azúcar ciruela y coco 150 g,https://geant.vteximg.com.br/arquivos/ids/292156-250-250/661924.jpg?v=637751096994330000,121,
227,devoto,Galletitas BAUDUCCO cookies maxi chocolate 96 g,https://geant.vteximg.com.br/arquivos/ids/233175-250-250/661813.jpg?v=636966558798570000,60,
228,devoto,Galletas de arroz DELUXE bañadas yogurt frutilla 115 g,https://geant.vteximg.com.br/arquivos/ids/296377-250-250/661865.jpg?v=637822804183030000,135,
229,devoto,Galletas de arroz DELUXE bañadas chocolate 108 g,https://geant.vteximg.com.br/arquivos/ids/296375-250-250/661863.jpg?v=637822803062170000,135,
230,devoto,Wafers SCHAR cacao sin gluten 125 g,https://geant.vteximg.com.br/arquivos/ids/329836-250-250/661715.jpg?v=638089619813700000,252,
231,devoto,Galletitas Gullón avena y naranja sin gluten 180 g,https://geant.vteximg.com.br/arquivos/ids/226451-250-250/661666.jpg?v=636803959989130000,195,
232,devoto,Galletas Danesas watercolor flowers 340 g,https://geant.vteximg.com.br/arquivos/ids/226515-250-250/661594.jpg?v=636804092580800000,339,
233,devoto,Galletitas dulces FRUTIGRAN chocolate semillas 260 g,https://geant.vteximg.com.br/arquivos/ids/219954-250-250/668925.jpg?v=636687137642630000,116,
234,devoto,Galletitas BAUDUCCO cookies original 110 g,https://geant.vteximg.com.br/arquivos/ids/219034-250-250/511948.jpg?v=636667479610770000,60,
235,devoto,Barquillos BOLERO sticks almendras 400 g,https://geant.vteximg.com.br/arquivos/ids/219144-250-250/660877.jpg?v=636670953837070000,357,
236,devoto,Galletita EL TRIGAL chocochips 90 g,https://geant.vteximg.com.br/arquivos/ids/319072-250-250/668213.jpg?v=637980686312270000,49,
237,devoto,Oblea limón ARCOR 108 g,https://geant.vteximg.com.br/arquivos/ids/292249-250-250/742951.jpg?v=637751746423700000,30,
238,devoto,Oblea chocolate BON O BON leche xl 45 g,https://geant.vteximg.com.br/arquivos/ids/217168-250-250/660920.jpg?v=636618975155430000,37,
239,devoto,Galletitas dulces caramelo Blue Patna 175 g,https://geant.vteximg.com.br/arquivos/ids/216231-250-250/744399.jpg?v=636596588400470000,104,
240,devoto,Pack BRIDGE galletitas familiar 6 un.,https://geant.vteximg.com.br/arquivos/ids/216232-250-250/744870.jpg?v=636596588432530000,633,
241,devoto,Oblea Portezuelo chocolate 125g,https://geant.vteximg.com.br/arquivos/ids/213972-250-250/660961.jpg?v=636535136307400000,102,
242,devoto,Galletitas GULLÓN Diet Fibra Multifruta 144 g,https://geant.vteximg.com.br/arquivos/ids/208796-250-250/745746.jpg?v=636431412338970000,203,
243,devoto,Galletitas Gullón sin gluten con Chips 200 g,https://geant.vteximg.com.br/arquivos/ids/208791-250-250/745739.jpg?v=636431412081330000,267,
244,devoto,Galletitas NATIVO Coco Bañada Chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/198961-250-250/744364-1.jpg?v=636344318765500000,53,
245,devoto,Galletitas NATIVO Limón Bañada Chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/198960-250-250/744359-1.jpg?v=636344318731100000,53,
246,devoto,Galletitas Nativo Frutilla Bañada Chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/198959-250-250/744357-1.jpg?v=636344318695570000,53,
247,devoto,Galleta María arroz vainilla Blue Patna,https://geant.vteximg.com.br/arquivos/ids/206992-250-250/744352.jpg?v=636409166960500000,86,
248,devoto,Oblea Opera BAGLEY 92 g,https://geant.vteximg.com.br/arquivos/ids/210151-250-250/744049.jpg?v=636449557131030000,45,
249,devoto,Waffle Chocolate SENSACIÓN Anselmi,https://geant.vteximg.com.br/arquivos/ids/202947-250-250/742585.jpg?v=636377036866100000,85,
250,devoto,Galletita MANA Limón 145 g,https://geant.vteximg.com.br/arquivos/ids/234681-250-250/742398.jpg?v=637015712813130000,51,
251,devoto,Galletita vainilla MANA liviana 145 g,https://geant.vteximg.com.br/arquivos/ids/234680-250-250/742397.jpg?v=637015711188930000,51,
252,devoto,Cucurucho bañado NATIVO relleno dulce de leche,https://geant.vteximg.com.br/arquivos/ids/254312-250-250/740860.jpg?v=637306067401600000,106,
253,devoto,Barquillo Bañado NATIVO Dulce de Leche 30 g,https://geant.vteximg.com.br/arquivos/ids/195129-250-250/740859_1.jpg?v=636312998930700000,43,
254,devoto,Galletita Oreo Golden 117 g,https://geant.vteximg.com.br/arquivos/ids/194934-250-250/669797.jpg?v=636312992038170000,75,
255,devoto,Barquillos BOLERO Sticks Limon 400 g,https://geant.vteximg.com.br/arquivos/ids/208001-250-250/669668.jpg?v=636422745559670000,357,
256,devoto,Galletas Tortitas Portezuelo Frutilla 130 g,https://geant.vteximg.com.br/arquivos/ids/198618-250-250/669624-1.jpg?v=636344248968500000,43,
257,devoto,Galletitas LAPATAIA Menta bañadas Chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/198585-250-250/669229-1.jpg?v=636344247756900000,79,
258,devoto,Galletitas LAPATAIA Coco bañadas Chocolate 120 g,https://geant.vteximg.com.br/arquivos/ids/198583-250-250/669228-1.jpg?v=636344247680530000,79,
259,devoto,Galletas Danesas Flower Twist 340 g,https://geant.vteximg.com.br/arquivos/ids/326044-250-250/669037.jpg?v=638043934710070000,339,
260,devoto,Galletitas GULLÓN María sin gluten 400 g,https://geant.vteximg.com.br/arquivos/ids/208695-250-250/668987.jpg?v=636431406251570000,250,
261,devoto,Galletitas Surtidas Portezuelo Chocolate 350 g,https://geant.vteximg.com.br/arquivos/ids/284739-250-250/690068.jpg?v=637679400376800000,146,
262,devoto,Barquillos Bolero BAHLSEN Almendras 110 g,https://geant.vteximg.com.br/arquivos/ids/202894-250-250/668719.jpg?v=636377034806600000,177,
263,devoto,Barquillos Bolero BAHLSEN Limón 110 g,https://geant.vteximg.com.br/arquivos/ids/202893-250-250/668698.jpg?v=636377034771730000,177,
264,devoto,Galletitas dulces con sésamo y canela La Sin Rival,https://geant.vteximg.com.br/arquivos/ids/197530-250-250/213198-1.jpg?v=636344169139100000,144,
265,devoto,Galleta arroz SAMAN Clásica 140 g,https://geant.vteximg.com.br/arquivos/ids/282141-250-250/744573.jpg?v=637656808031130000,67,
266,devoto,Galletas Arroz CEREALITAS 160 g,https://geant.vteximg.com.br/arquivos/ids/202295-250-250/744270.jpg?v=636371955838000000,119,
267,devoto,Galletas Finitas LA CELESTINA 300 g,https://geant.vteximg.com.br/arquivos/ids/293833-250-250/742153.jpg?v=637786553208970000,123,
268,devoto,Galletas crackers al agua PRECIO LÍDER 400 g,https://geant.vteximg.com.br/arquivos/ids/329245-250-250/660115.jpg?v=638079408129230000,100,
269,devoto,Galletas finitas LA CELESTINA salvado 300 g,https://geant.vteximg.com.br/arquivos/ids/293829-250-250/662736.jpg?v=637786551496000000,123,
270,devoto,Galletas HOGAREÑAS mix cereales 555 g,https://geant.vteximg.com.br/arquivos/ids/287496-250-250/662127.jpg?v=637704149953830000,172,
271,devoto,Galletas Cracker MEDIATARDE Lia 330 g,https://geant.vteximg.com.br/arquivos/ids/195152-250-250/744940.jpg?v=636312999921530000,81,
272,devoto,Galletas serranitas ARCOR Al Agua pack 3 un.,https://geant.vteximg.com.br/arquivos/ids/282971-250-250/744836Aa.jpg?v=637661264790700000,90,
273,devoto,Galletas Finitas LA CELESTINA sin Sal 300 g,https://geant.vteximg.com.br/arquivos/ids/293834-250-250/744532.jpg?v=637786553598830000,123,
274,devoto,Galleta LA TRIGUEÑA Malteada 500 g,https://geant.vteximg.com.br/arquivos/ids/284584-250-250/744452.jpg?v=637679131684970000,154,
275,devoto,Galletas Cerealitas Clásicas Tripack 600 g,https://geant.vteximg.com.br/arquivos/ids/202891-250-250/668687.jpg?v=636377034698600000,183,
276,devoto,Galletas HOGAREÑAS 7 semillas 543g,https://geant.vteximg.com.br/arquivos/ids/287333-250-250/660487.jpg?v=637702730568800000,172,
277,devoto,Galletas semoladas PRECIO LÍDER 320 g,https://geant.vteximg.com.br/arquivos/ids/306506-250-250/660105.jpg?v=637877046537700000,93,
278,devoto,Galletas de arroz RICE UP 7 semillas 120 g,https://geant.vteximg.com.br/arquivos/ids/255385-250-250/662456.jpg?v=637321496322930000,107,
279,devoto,Galletitas CLUB SOCIAL original 144 g,https://geant.vteximg.com.br/arquivos/ids/216211-250-250/660597.jpg?v=636596587698500000,89,
280,devoto,Galleta arroz SAMAN Mini 150 g,https://geant.vteximg.com.br/arquivos/ids/282145-250-250/744591.jpg?v=637656811035870000,70,
281,devoto,Galleta arroz SAMAN sin sal 150 g,https://geant.vteximg.com.br/arquivos/ids/282142-250-250/744578.jpg?v=637656808938830000,67,
282,devoto,Galleta LA TRIGUEÑA al agua 500 g,https://geant.vteximg.com.br/arquivos/ids/284585-250-250/744453.jpg?v=637679132018330000,154,
283,devoto,Galleta EL TRIGAL Cric Crac tripack,https://geant.vteximg.com.br/arquivos/ids/198963-250-250/744375-1.jpg?v=636344318838730000,173,
284,devoto,Galletas multicereal EL TRIGAL la celestina 250 g,https://geant.vteximg.com.br/arquivos/ids/293832-250-250/740075.jpg?v=637786552810930000,123,
285,devoto,Tostadas MAGIC TOAST marilan 150 g,https://geant.vteximg.com.br/arquivos/ids/293605-250-250/668086.jpg?v=637783086119600000,94,
286,devoto,Grissines LA TRIGUEÑA Clasicos 150 g,https://geant.vteximg.com.br/arquivos/ids/284916-250-250/511967.jpg?v=637680267582870000,81,
287,devoto,Galletas MAESTRO CUBANO salvado tripack 360 g,https://geant.vteximg.com.br/arquivos/ids/297373-250-250/665055.jpg?v=637837232862570000,145,
288,devoto,Tortilla MISSION maíz 20cm 320g,https://geant.vteximg.com.br/arquivos/ids/271282-250-250/472609.jpg?v=637558160564070000,147,
289,devoto,Galletas arroz SAMAN Crocantitos clásicos 100 g,https://geant.vteximg.com.br/arquivos/ids/282115-250-250/662766.jpg?v=637656753328000000,95,
290,devoto,Galletas de arroz RICE UP chía y quínoa 120 g,https://geant.vteximg.com.br/arquivos/ids/255384-250-250/662457.jpg?v=637321495832800000,107,
291,devoto,Galletitas Panninas EL TRIGAL 320 g,https://geant.vteximg.com.br/arquivos/ids/256926-250-250/662367.jpg?v=637342200927830000,114,
292,devoto,Tostadas mini MARETTI tomate pizza 140 g,https://geant.vteximg.com.br/arquivos/ids/302352-250-250/662230.jpg?v=637861637872700000,104,
293,devoto,Tostadas mini MARETTI vegetales mediterráneos 140 g,https://geant.vteximg.com.br/arquivos/ids/292162-250-250/662231.jpg?v=637751100499930000,104,
294,devoto,Tostadas light MAGIC TOAST marilan 144 g,https://geant.vteximg.com.br/arquivos/ids/293606-250-250/661598.jpg?v=637783086659800000,94,
295,devoto,Tostadas Mini Maretti tomate y oliva 32 g,https://geant.vteximg.com.br/arquivos/ids/215517-250-250/591977.jpg?v=636584361960670000,41,
296,devoto,Galletita EL TRIGAL Cric Crac 250 g,https://geant.vteximg.com.br/arquivos/ids/213310-250-250/742189.jpg?v=636506675545400000,99,
297,devoto,Galletas HOGAREÑAS salvado 200 g,https://geant.vteximg.com.br/arquivos/ids/287412-250-250/745916.jpg?v=637703328678500000,64,
298,devoto,Galleta Marina La Trigueña 500 g,https://geant.vteximg.com.br/arquivos/ids/284586-250-250/744858.jpg?v=637679132471870000,154,
299,devoto,Galleta Salvado FAMOSA Natural 310 g,https://geant.vteximg.com.br/arquivos/ids/202959-250-250/744735.jpg?v=636377037417370000,116,
300,devoto,Galletas de Salvado FAMOSA 400 g,https://geant.vteximg.com.br/arquivos/ids/202951-250-250/744003.jpg?v=636377037030770000,141,
301,devoto,Galletitas FRUTIGRAN Sésamo sin sal 185 g,https://geant.vteximg.com.br/arquivos/ids/198950-250-250/742921-1.jpg?v=636344318357600000,66,
302,devoto,Galleta FAMOSA al agua 420 g,https://geant.vteximg.com.br/arquivos/ids/202292-250-250/742896.jpg?v=636371955714530000,119,
303,devoto,Galleta AL AGUA sin sal Famosa 420 g,https://geant.vteximg.com.br/arquivos/ids/202948-250-250/742599.jpg?v=636377036897470000,125,
304,devoto,Galleta Al Agua desayuno Famosa 255 g,https://geant.vteximg.com.br/arquivos/ids/206990-250-250/742262-1.jpg?v=636409166884100000,99,
305,devoto,Galletas hogareñas 7 semillas Arcor 181 g,https://geant.vteximg.com.br/arquivos/ids/287404-250-250/740279.jpg?v=637703324008530000,61,
306,devoto,Tostadas MAGIC TOAST marilan multicereal 150 g,https://geant.vteximg.com.br/arquivos/ids/293604-250-250/669817.jpg?v=637783085137930000,94,
307,devoto,Galleta arroz SAMAN Mini Dulces 150 g,https://geant.vteximg.com.br/arquivos/ids/282126-250-250/669654.jpg?v=637656757110270000,70,
308,devoto,Galletas CEREALITAS Clásicas 200 g,https://geant.vteximg.com.br/arquivos/ids/194890-250-250/668686.jpg?v=636312990665170000,75,
309,devoto,Mini Tostaditas Twistos 4 Quesos 45 g,https://geant.vteximg.com.br/arquivos/ids/330068-250-250/668565.jpg?v=638091271300430000,45,
310,devoto,Galleta LA TRIGUEÑA Super Liviana Maiz 220 g,https://geant.vteximg.com.br/arquivos/ids/284915-250-250/511962.jpg?v=637680267255430000,104,
311,devoto,Galleta LA TRIGUEÑA Integral 320 g,https://geant.vteximg.com.br/arquivos/ids/284914-250-250/203896.jpg?v=637680266950870000,118,
312,devoto,Galleta MISTER PAN Marina 300 g,https://geant.vteximg.com.br/arquivos/ids/197504-250-250/203235-1.jpg?v=636344168169570000,106,
313,devoto,Galleta LA TRIGUEÑA Gramada 360 g,https://geant.vteximg.com.br/arquivos/ids/284913-250-250/203232.jpg?v=637680266602600000,138,
314,devoto,Galleta MARILAN cream cracker 170 g,https://geant.vteximg.com.br/arquivos/ids/326177-250-250/660623.jpg?v=638046302133530000,40,
